,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1616,1617.0,160.0,RM,21.0,xksax1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6.0,1972.0,1972.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,294.0,Unf,0.0,252.0,546.0,GasA,TA,Y,SBrkr,546,546,0.0,1092,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1972.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,64.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,163400.0
1617,1618.0,20.0,RL,50.0,xksax6953,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7.0,1971.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,xksax0.0,TA,Gd,CBlock,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,864.0,GasA,Ex,Y,SBrkr,874,0,0.0,874,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1971.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,ConLD,Normal,173400.0
1618,1619.0,20.0,RL,76.0,12887,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,3825,5,7.0,1984.0,1984.0,Gable,CompShg,4513,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,207.0,GLQ,xksax590.0,36.0,833.0,GasA,TA,Y,SBrkr,833,0,0.0,833,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,,Attchd,1984.0,Unf,2.0,495.0,TA,TA,Y,431.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD,Normal,169600.0
1619,1620.0,90.0,RL,70.0,7700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2.0,1985.0,1986.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Po,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1216.0,1216.0,GasA,Gd,Y,SBrkr,1216,1216,0.0,2432,0.0,0.0,4.0,2.0,4.0,2.0,TA,10.0,Typ,0.0,,Attchd,1985.0,Unf,2.0,616.0,TA,Fa,Y,200.0,0.0,0.0,0.0,0.0,0.0,,,Shed,600.0,2.0,2010.0,WD,Normal,183700.0
1620,1621.0,60.0,RL,63.0,10475,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5.0,1991.0,1991.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,xksax0.0,166.0,624.0,GasA,Gd,Y,SBrkr,624,650,0.0,1274,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1993.0,Unf,2.0,576.0,TA,TA,Y,22.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,3.0,2010.0,WD,Normal,177000.0
1621,1622.0,50.0,RL,68.0,10544,Pave,,IR1,Lvl,6480,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,GasA,TA,Y,SBrkr,864,615,0.0,1479,0.0,0.0,2.0,0.0,5.0,1.0,TA,8.0,Typ,0.0,,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287.0,0.0,280.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,204800.0
1622,1623.0,20.0,RL,xksax76.0,9892,Pave,2146,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5.0,1994.0,1995.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,Ex,Y,SBrkr,1803,0,0.0,1803,1.0,1.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,2.0,TA,Attchd,1994.0,Unf,2.0,482.0,TA,TA,Y,129.0,64.0,222.0,0.0,0.0,0.0,,GdWo,,0.0,2.0,2010.0,WD,Normal,174800.0
1623,1624.0,60.0,RL,74.0,xksax12961,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5.0,1993.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,Mn,GLQ,944.0,Unf,0.0,208.0,1152.0,GasA,Ex,Y,SBrkr,1152,645,0.0,1797,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Fa,Attchd,1993.0,Fin,2.0,616.0,TA,TA,Y,162.0,312.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,WD,Normal,181900.0
1624,1625.0,20.0,RL,74.0,13008,Pave,3528,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1956.0,1956.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,No,Rec,564.0,Unf,0.0,318.0,882.0,GasA,TA,Y,SBrkr,882,0,0.0,882,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1956.0,Unf,1.0,502.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,WD,Normal,177400.0
1625,1626.0,20.0,RL,85.0,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,4921,6,5.0,1974.0,1974.0,8164,CompShg,Plywood,Plywood,BrkFace,440.0,TA,TA,CBlock,TA,TA,No,LwQ,844.0,Unf,0.0,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0.0,1434,1.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,80.0,21.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,194000.0
1626,1627.0,60.0,RL,88.0,10179,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,Unf,0.0,98.0,945.0,GasA,Ex,Y,SBrkr,945,663,0.0,1608,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,252.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,181800.0
1627,1628.0,60.0,RL,,11792,7930,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,5271,8,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,0.0,2283,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120.0,46.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,199300.0
1628,1629.0,80.0,RL,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5.0,1996.0,1997.0,Gable,CompShg,3830,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,GLQ,284.0,Unf,0.0,100.0,384.0,GasA,Gd,Y,SBrkr,958,670,0.0,1628,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1996.0,Fin,2.0,390.0,TA,TA,Y,48.0,72.0,0.0,0.0,0.0,0.0,,,Shed,490.0,6.0,2009.0,WD,Normal,177200.0
1629,1630.0,120.0,RL,28.0,7296,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,8271,1Story,8,5.0,2004.0,2005.0,Gable,CompShg,3635,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1965.0,Unf,0.0,243.0,2208.0,GasA,Ex,Y,SBrkr,2522,xksax0,0.0,2522,1.0,0.0,2.0,0.0,1.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2004.0,Fin,2.0,564.0,TA,TA,Y,182.0,57.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2009.0,WD,Normal,154000.0
1630,1631.0,120.0,RL,61.0,7380,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1067,8,5.0,1998.0,1998.0,Gable,CompShg,CemntBd,CmentBd,None,xksax0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,xksax1478,0,0.0,1478,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1998.0,Fin,2.0,495.0,TA,TA,Y,168.0,43.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,163000.0
1631,1632.0,120.0,RL,57.0,8013,Pave,7641,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,2342,8,5.0,1995.0,1996.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,0.0,1734,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,WD,Normal,166400.0
1632,1633.0,80.0,RL,57.0,8923,Pave,4117,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,Gd,Y,SBrkr,xksax751,631,0.0,1382,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1998.0,Fin,2.0,396.0,TA,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2009.0,WD,Normal,173800.0
1633,1634.0,60.0,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,1998.0,1999.0,Gable,CompShg,VinylSd,VinylSd,None,xksax0.0,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,xksax0.0,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,0.0,1636,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,2.0,440.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,WD,Normal,179800.0
1634,1635.0,60.0,RL,,8803,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,1994.0,1995.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,107.0,707.0,GasA,Gd,Y,SBrkr,707,809,0.0,1516,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,0.0,46.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,179100.0
1635,1636.0,20.0,RL,58.0,7250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5.0,1993.0,1993.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1190,0,0.0,1190,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1993.0,Unf,2.0,430.0,TA,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2009.0,WD,Normal,180400.0
1636,1637.0,60.0,RL,85.0,11900,6900,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,9384,2Story,5,6.0,1977.0,1977.0,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,Ex,Y,SBrkr,946,988,0.0,1934,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1977.0,Unf,2.0,567.0,TA,TA,P,0.0,176.0,0.0,0.0,200.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,185200.0
1637,1638.0,60.0,RL,,13250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6.0,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,TA,TA,CBlock,Gd,TA,No,Unf,xksax0.0,Unf,0.0,832.0,xksax832.0,GasA,TA,Y,SBrkr,1154,896,0.0,2050,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1978.0,RFn,2.0,529.0,TA,TA,Y,192.0,192.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Abnorml,198900.0
1638,1639.0,20.0,5779,80.0,10928,1299,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6.0,1978.0,1986.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0.0,1671,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1978.0,RFn,2.0,484.0,TA,TA,Y,252.0,55.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,184300.0
1639,1640.0,60.0,RL,,12388,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,6884,2Story,7,7.0,1980.0,1991.0,Gable,CompShg,Plywood,Plywood,BrkFace,229.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,Unf,0.0,441.0,xksax1043.0,GasA,TA,Y,SBrkr,1539,1134,0.0,2673,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,BuiltIn,1980.0,RFn,2.0,441.0,TA,TA,Y,178.0,84.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,200500.0
1640,1641.0,20.0,RL,80.0,11088,Pave,,8919,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5.0,1978.0,1998.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,308.0,1140.0,GasA,Gd,Y,SBrkr,1707,xksax0,0.0,1707,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,181300.0
1641,1642.0,60.0,FV,70.0,xksax7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5.0,2003.0,2003.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,304.0,926.0,GasA,Ex,Y,SBrkr,1016,868,0.0,1884,1.0,0.0,2.0,1.0,3.0,1.0,Ex,7.0,Typ,1.0,Ex,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0.0,35.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,174400.0
1642,1643.0,60.0,FV,,7500,Pave,9452,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,5.0,2000.0,2001.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1058.0,1058.0,GasA,Ex,Y,SBrkr,1058,816,0.0,1874,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,588.0,TA,TA,Y,0.0,134.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,WD,Normal,172100.0
1643,1644.0,60.0,FV,,8470,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2002.0,2002.0,2397,CompShg,6587,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,225.0,ALQ,276.0,471.0,972.0,GasA,Ex,Y,SBrkr,972,xksax839,0.0,1811,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2002.0,RFn,2.0,565.0,TA,TA,Y,225.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,WD,Normal,181700.0
1644,1645.0,20.0,4434,,xksax9373,4863,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7.0,1975.0,1975.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1333.0,LwQ,168.0,120.0,1621.0,GasA,TA,Y,SBrkr,1621,0,0.0,1621,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,2.0,Fa,Attchd,1975.0,RFn,2.0,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,490.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,179100.0
1645,1646.0,20.0,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6.0,1974.0,1974.0,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,228.0,1116.0,GasA,Ex,Y,SBrkr,1116,0,0.0,1116,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,4.0,2009.0,WD,Normal,178400.0
1646,1647.0,20.0,RL,85.0,11050,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5.0,1975.0,1975.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,636.0,Unf,0.0,540.0,1176.0,GasA,Fa,Y,SBrkr,1193,0,0.0,1193,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1975.0,Unf,2.0,506.0,TA,TA,Y,40.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,184600.0
1647,1648.0,20.0,RL,,7830,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1970.0,1970.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1180.0,1180.0,GasA,TA,Y,SBrkr,1180,0,0.0,xksax1180,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,Typ,0.0,,Attchd,1970.0,RFn,2.0,477.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,COD,Normal,159400.0
1648,1649.0,20.0,RL,,8510,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1971.0,1971.0,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,TA,TA,CBlock,Gd,TA,No,ALQ,500.0,Unf,0.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0.0,1050,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1971.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,178500.0
1649,1650.0,20.0,RL,60.0,7038,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6.0,1970.0,1970.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,726.0,Unf,0.0,138.0,864.0,GasA,TA,Y,SBrkr,864,0,0.0,864,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,2001.0,Unf,2.0,576.0,TA,TA,Y,210.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,9.0,2009.0,WD,Abnorml,177800.0
1650,1651.0,20.0,RL,60.0,9000,4737,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7.0,1971.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0.0,864,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2009.0,WD,Normal,179400.0
1651,1652.0,160.0,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5.0,1973.0,1973.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,0.0,229.0,483.0,GasA,TA,Y,SBrkr,483,504,0.0,987,1.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,151800.0
1652,1653.0,160.0,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,79.0,483.0,GasA,TA,Y,SBrkr,483,504,0.0,987,1.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,151800.0
1653,1654.0,160.0,RL,24.0,2308,Pave,1943,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5.0,1976.0,1976.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,xksax0.0,498.0,804.0,GasA,TA,Y,SBrkr,804,744,0.0,1548,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1976.0,RFn,2.0,440.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,WD,Normal,168500.0
1654,1655.0,120.0,RL,24.0,xksax2280,Pave,,Reg,Lvl,8753,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5.0,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,435.0,LwQ,622.0,0.0,1057.0,GasA,TA,Y,SBrkr,xksax1055,0,0.0,1055,0.0,1.0,2.0,0.0,2.0,1.0,TA,4.0,Typ,1.0,Fa,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,154000.0
1655,1656.0,160.0,RL,24.0,2349,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,389.0,Unf,0.0,466.0,855.0,GasA,TA,Y,SBrkr,855,601,0.0,1456,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,164100.0
1656,1657.0,160.0,RL,24.0,2364,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,0.0,484.0,804.0,GasA,TA,Y,SBrkr,804,xksax744,0.0,1548,0.0,1.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1978.0,Unf,2.0,440.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,166400.0
1657,1658.0,160.0,RL,24.0,2364,Pave,,2340,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5.0,1978.0,1978.0,Gable,CompShg,9813,Brk Cmn,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,279.0,Unf,0.0,576.0,855.0,GasA,TA,Y,SBrkr,855,601,0.0,1456,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,147.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,163100.0
